x,y,Ex_mag,Ex_phase,Ey_mag,Ey_phase,Ez_mag,Ez_phase
0.016000000000000084,-0.072,6.314293150080026e+18,14.446319244301176,3.1167418457414144e+19,-162.57072513734227,2.2815231264204037e+20,-169.454661161749
0.020000000000000087,-0.072,7.62187649212424e+18,3.1798619033320086,2.9005369685268976e+19,-174.27690261323616,2.2499950197960475e+20,178.78463671570142
0.02400000000000009,-0.072,8.888670356284212e+18,-6.212482843123293,2.87348114439532e+19,173.00909440466432,2.2152321741722763e+20,165.16248729573374
0.028000000000000094,-0.072,9.871891083011756e+18,-28.924579911325157,2.753821695855884e+19,156.73944642579386,2.1765415068985786e+20,148.8015596244254
0.0320000000000001,-0.072,1.1101372869212539e+19,-44.06135766174974,2.3981864270458565e+19,138.61335061252117,2.140220901560197e+20,130.0944155795377
0.0360000000000001,-0.072,1.1712879502073065e+19,-64.44140033859092,2.4120414234025656e+19,116.56189472667012,2.092759058144953e+20,109.97162053156205
0.040000000000000105,-0.072,1.2006855688289894e+19,-88.64247222726003,2.156120064865938e+19,92.91171889547124,2.049788684789997e+20,87.60943115489121
0.04400000000000011,-0.072,1.1921829996458736e+19,-105.74848911463634,1.965183678038453e+19,68.15901984677512,1.9960573471224218e+20,63.485792681740534
0.04800000000000011,-0.072,1.2815339678287903e+19,-133.53899380914382,1.9185755736330797e+19,43.94000974099672,1.952477473932924e+20,37.80467609799712
0.052000000000000116,-0.072,1.3375088736383162e+19,-160.67026227957024,1.8268291247309124e+19,14.340525872276464,1.9008566325322272e+20,10.410286228405697
0.05600000000000012,-0.072,1.2222223332621697e+19,169.06200239072956,1.6030366033533774e+19,-11.650976108474996,1.854898324771536e+20,-18.160530361271153
0.06000000000000012,-0.072,1.2446455394020235e+19,131.83761238225932,1.5006985609954656e+19,-40.74524951032194,1.8095642101460586e+20,-48.272240748978625
0.06400000000000013,-0.072,1.2104476498164097e+19,104.02582969537394,1.4155513331463774e+19,-73.28986813080353,1.7652109520511707e+20,-79.42281641572279
0.06800000000000013,-0.072,1.2599403857508768e+19,74.05104173961466,1.236034958379949e+19,-106.00281228790396,1.720077793045995e+20,-112.14131223642347
0.07200000000000013,-0.072,1.1796244781345001e+19,40.35127172700565,1.1740438839554781e+19,-141.95556573074035,1.6800910527174862e+20,-145.2463718733025
0.07600000000000014,-0.072,1.0187319920036813e+19,7.826068066478025,1.125353429784445e+19,-178.10182639675114,1.6293422933774267e+20,-179.5175587049961
-0.08,-0.06799999999999999,1.1959786517501219e+19,-176.31799047439597,1.066712192140362e+19,177.92394029795975,1.623826850445988e+20,176.93290988900094
-0.076,-0.06799999999999999,1.210920322321434e+19,-142.9063109825579,1.0664618652820249e+19,-142.26853225523217,1.667454435382786e+20,-146.99113146154096
-0.072,-0.06799999999999999,1.1981244139883844e+19,-102.705000952987,1.2180674649488495e+19,-107.82596643987114,1.7216689561051123e+20,-111.97978636107149
-0.06799999999999999,-0.06799999999999999,1.338158022993362e+19,-70.69820062436001,1.3175209830889193e+19,-69.30455387853674,1.77129709411028e+20,-77.52874144453612
-0.06399999999999999,-0.06799999999999999,1.3178575009930328e+19,-35.78030048114542,1.3340336374260031e+19,-40.19263618523925,1.819633297923093e+20,-44.028212203089886
-0.059999999999999984,-0.06799999999999999,1.333796792484413e+19,-5.44214547810288,1.5442894604606077e+19,-7.1626306910280455,1.859855192329363e+20,-12.032750353116885
-0.05599999999999998,-0.06799999999999999,1.3873842668992946e+19,23.859123264597553,1.6603310612903387e+19,26.011507917752365,1.9259646436625115e+20,18.9322863178111
-0.05199999999999998,-0.06799999999999999,1.361314342996907e+19,57.288274724983545,1.8513631706659086e+19,52.48053391121548,1.9809733616845432e+20,48.8807353382102
-0.04799999999999997,-0.06799999999999999,1.3264812333807364e+19,83.39821206407034,1.986821575633889e+19,84.68271098694576,2.0302922995306588e+20,77.34831046729131
-0.04399999999999997,-0.06799999999999999,1.3880893229608446e+19,113.0367999784589,2.2437859132584653e+19,108.54730235438277,2.0823467469770932e+20,103.84194760077243
-0.039999999999999966,-0.06799999999999999,1.3480360737907341e+19,134.2579734104636,2.370069474679898e+19,134.657519192717,2.1289052243098508e+20,128.85463753412353
-0.03599999999999996,-0.06799999999999999,1.3915124195713223e+19,157.4839754441478,2.512141773507091e+19,159.1982200719066,2.185672899506471e+20,152.363496023073
-0.03199999999999996,-0.06799999999999999,1.2676702656872686e+19,-179.49066790155928,2.760297805266382e+19,-176.51385907504,2.2372697207983476e+20,173.78685419568185
-0.027999999999999955,-0.06799999999999999,1.2086874477150448e+19,-157.96930343396227,2.7743264940426043e+19,-158.76204078440819,2.2828782396561234e+20,-166.8491032216423
-0.023999999999999952,-0.06799999999999999,1.1097811238887825e+19,-140.33622026768404,3.071598032682814e+19,-142.20183860361936,2.3288095560801767e+20,-149.87751041966723
-0.01999999999999995,-0.06799999999999999,8.872893272281807e+18,-126.19650010340237,3.2478565637437485e+19,-129.06785838489603,2.3656097627797137e+20,-135.42087794277478
-0.015999999999999945,-0.06799999999999999,8.337548388418903e+18,-119.56819868175683,3.439821269288123e+19,-115.8480916383973,2.399614588348519e+20,-122.9744861866097
-0.011999999999999941,-0.06799999999999999,6.123994005666991e+18,-102.10123344334387,3.423846064414631e+19,-104.05038154167322,2.43041118547472e+20,-113.54198979992587
-0.007999999999999938,-0.06799999999999999,3.9926600585809526e+18,-97.54557859062398,3.629189121943714e+19,-99.96200901879338,2.4506484533979703e+20,-106.50442840186763
-0.003999999999999934,-0.06799999999999999,2.0769327289557934e+18,-115.01106107385021,3.664375191150997e+19,-94.49400740772356,2.455278135801665e+20,-102.39899993999971
6.938893903907228e-17,-0.06799999999999999,6.485895988354916e+17,-106.69667208111207,3.58196294859673e+19,-93.32624177354344,2.4664117137577247e+20,-101.09033672036229
0.004000000000000073,-0.06799999999999999,2.2139324142617933e+18,57.82579862260938,3.5781379785309606e+19,-94.90084183496138,2.4555292598870373e+20,-102.47016204642391
0.008000000000000076,-0.06799999999999999,4.229232903208909e+18,81.04034452781914,3.6636278132480475e+19,-99.00392752488946,2.4399739425178943e+20,-106.6942047496445
0.01200000000000008,-0.06799999999999999,6.402474741720753e+18,72.2381225335067,3.43039952049559e+19,-104.84795497122921,2.4258166138042866e+20,-113.40648668403495
0.016000000000000084,-0.06799999999999999,8.647338370155736e+18,65.56676240980507,3.3312576199258132e+19,-116.85411140504728,2.3985151676884294e+20,-123.25550902702958
0.020000000000000087,-0.06799999999999999,9.611586216928537e+18,54.66767620211555,3.2205537224482357e+19,-128.5982641711402,2.3607857367520467e+20,-135.1556884796514
0.02400000000000009,-0.06799999999999999,1.0306102508849723e+19,31.618190706155552,3.0025360400587203e+19,-140.942496515961,2.3251618836833983e+20,-150.13334835625463
0.028000000000000094,-0.06799999999999999,1.2691934212202885e+19,18.252671368364613,2.871526764332414e+19,-158.34609109885233,2.2778370194856637e+20,-166.7570245209558
0.0320000000000001,-0.06799999999999999,1.3143022052230126e+19,0.7385704897610187,2.671281275447233e+19,-178.14334250415868,2.2367616681476637e+20,173.76581545078926
0.0360000000000001,-0.06799999999999999,1.4125090268959144e+19,-18.105131389059213,2.5604319636331934e+19,157.9122284089517,2.184176717016312e+20,152.44460803314539
0.040000000000000105,-0.06799999999999999,1.3858914868437514e+19,-44.02254227775688,2.2960378988743877e+19,136.01266164519225,2.1448149469178973e+20,129.05995764110412
0.04400000000000011,-0.06799999999999999,1.4030618708845593e+19,-70.12909440404786,2.1380351497758245e+19,111.77109491321596,2.0830357667539255e+20,103.81065802476071
0.04800000000000011,-0.06799999999999999,1.4798581333977928e+19,-96.65206999926068,1.8995693707270066e+19,82.36040139128905,2.0348676847157933e+20,77.08510273567022
0.052000000000000116,-0.06799999999999999,1.499587758765903e+19,-123.259234290771,1.8939113713325048e+19,57.14525661641299,1.978208561843907e+20,48.88729962817098
0.05600000000000012,-0.06799999999999999,1.380218041198983e+19,-151.3657581393829,1.651734198576945e+19,26.972099939565606,1.91980785425642e+20,18.997232394063186
0.06000000000000012,-0.06799999999999999,1.253337206827993e+19,173.5894580722158,1.6360946189409229e+19,-3.089288018542886,1.8583574633477086e+20,-11.60659112606694
0.06400000000000013,-0.06799999999999999,1.3059665053461088e+19,142.0425715952845,1.4699201997146765e+19,-37.13731544595976,1.8250664314429384e+20,-44.20775627308652
0.06800000000000013,-0.06799999999999999,1.3437283385890376e+19,107.09445300219024,1.3422289144517435e+19,-71.44603446368951,1.7593693463429392e+20,-77.27666539943411
0.07200000000000013,-0.06799999999999999,1.2061280115339778e+19,70.23373454629758,1.2412490422040254e+19,-105.17661703885129,1.720893646441224e+20,-111.57733902994109
0.07600000000000014,-0.06799999999999999,1.336642520337473e+19,41.965346017100266,1.0431468268904042e+19,-141.72276187759513,1.66710949434848e+20,-146.80475154416052
-0.08,-0.06399999999999999,1.197273885103996e+19,-149.84908391360668,1.038153919385235e+19,-146.05228816811427,1.6536069385287303e+20,-152.53745590349223
-0.076,-0.06399999999999999,1.2908148969726476e+19,-111.39201319040085,1.0987540769330446e+19,-114.4748886438269,1.7062675293382702e+20,-115.70831740589948
-0.072,-0.06399999999999999,1.340665157308439e+19,-72.20615673838282,1.2245757136577847e+19,-76.53061412182191,1.7697779682428086e+20,-79.41655927755545
-0.06799999999999999,-0.06399999999999999,1.3544819660560024e+19,-36.94363192066435,1.2986870566610844e+19,-38.59863337270372,1.8195555526021864e+20,-44.16287489632351
-0.06399999999999999,-0.06399999999999999,1.425439482440276e+19,-3.348203795588249,1.5381826435999476e+19,-5.126218325645322,1.8844115861784422e+20,-9.820921959385524
-0.059999999999999984,-0.06399999999999999,1.5064906181923432e+19,32.45392940758614,1.630563637428086e+19,29.6326578276903,1.926582228396145e+20,23.442598241247023
-0.05599999999999998,-0.06399999999999999,1.60473143858336e+19,61.65608784522447,1.8357560819416097e+19,60.65437376800145,1.9846800922517163e+20,55.472370200668415
-0.05199999999999998,-0.06399999999999999,1.6117627019168872e+19,93.53449601086439,1.9053170487579374e+19,92.0989995611426,2.055678607830247e+20,86.51183768092656
-0.04799999999999997,-0.06399999999999999,1.553714277703109e+19,121.65825936749803,2.072520623385752e+19,122.78959482338318,2.1122374455497372e+20,115.98451248294518
-0.04399999999999997,-0.06399999999999999,1.5452707984691372e+19,149.88095690956365,2.3646520569358217e+19,149.91319881059331,2.173008752098359e+20,143.53421321782162
-0.039999999999999966,-0.06399999999999999,1.5709866197300597e+19,178.76868119698736,2.4639668022586024e+19,176.75191712355132,2.229322249236594e+20,170.09377727140853
-0.03599999999999996,-0.06399999999999999,1.544724689763473e+19,-158.25807340711344,2.717337528882447e+19,-159.42828690284455,2.2805579806100337e+20,-165.75537189826036
-0.03199999999999996,-0.06399999999999999,1.490855507328862e+19,-133.80215925956014,2.933030471287753e+19,-136.2203499429698,2.3510626571665297e+20,-143.2732865628786
-0.027999999999999955,-0.06399999999999999,1.3303229042390512e+19,-114.64143896957813,3.108239390221137e+19,-115.0574895343829,2.3966815099574357e+20,-123.01006204691681
-0.023999999999999952,-0.06399999999999999,1.3128496955171498e+19,-96.50806038333641,3.4058590247180554e+19,-97.47450685798391,2.4458174573702054e+20,-105.31279982873731
-0.01999999999999995,-0.06399999999999999,1.1273688039897422e+19,-83.59379266969802,3.64142196896992e+19,-80.64245451154693,2.4903616898589396e+20,-89.71502330884435
-0.015999999999999945,-0.06399999999999999,9.567140400353407e+18,-72.22782954556608,3.6474488243309208e+19,-67.34127581097168,2.5355448224653902e+20,-76.84254586207787
-0.011999999999999941,-0.06399999999999999,7.193160321659101e+18,-57.86889343708667,3.955033467086751e+19,-57.279000801010476,2.5589289481915086e+20,-66.51825703900289
-0.007999999999999938,-0.06399999999999999,5.170055949912626e+18,-48.57670591289889,4.058604716682365e+19,-50.0679255931878,2.579077404651202e+20,-59.11203918647302
-0.003999999999999934,-0.06399999999999999,2.1220649996072563e+18,-48.09407153007933,4.088055912993304e+19,-46.47088450009055,2.5972710797200097e+20,-54.84559717690684
6.938893903907228e-17,-0.06399999999999999,4.4353979059331744e+17,71.29682244765405,4.1229500882672345e+19,-45.868556920782204,2.5922294727188156e+20,-53.312166349488564
0.004000000000000073,-0.06399999999999999,2.751317627108308e+18,122.40205843456378,4.111983551312866e+19,-46.1654142506975,2.5984937203097197e+20,-54.71554165221718
0.008000000000000076,-0.06399999999999999,5.244016218059392e+18,133.93894791717304,4.025335086954828e+19,-50.71564145661878,2.572042840135968e+20,-59.33663958289424
0.01200000000000008,-0.06399999999999999,7.427902422951673e+18,122.37620517638314,3.8470135053909746e+19,-58.29319600235219,2.5574121893852732e+20,-66.6488301771506
0.016000000000000084,-0.06399999999999999,9.410908584394955e+18,111.90499943101214,3.749997657624604e+19,-67.98378968050004,2.525807910985447e+20,-76.850029831971
0.020000000000000087,-0.06399999999999999,1.131084792278345e+19,101.34999376976552,3.5377879382209925e+19,-81.36515701571274,2.488885725726693e+20,-89.64540492002082
0.02400000000000009,-0.06399999999999999,1.3009912344405404e+19,81.46906569194749,3.391934399202985e+19,-97.55699088868366,2.4442345967569194e+20,-105.09132783753998
0.028000000000000094,-0.06399999999999999,1.3556551185912838e+19,68.1070243802549,3.1078184637293584e+19,-115.10128751895789,2.398378589728411e+20,-123.10160466345155
0.0320000000000001,-0.06399999999999999,1.437189298256473e+19,44.30941463836458,3.0243061302451626e+19,-136.08858460294184,2.342620185737723e+20,-143.38229800843973
